,Quote,Author,Main Tag,Other Tags
0,“Time you enjoy wasting is not wasted time.”,"― Marthe Troly-Curtin, Phrynette Married",time,"[' happiness, misattributed-john-lennon, procrastination, time']"
1,"“I wish it need not have happened in my time,"" said Frodo.","""So do I,"" said Gandalf, ""and so do all who live to see such times. But that is not for them to decide. All we have to decide is what to do with the time that is given us.”",time,"[' adventuring, death, time']"
2,“There comes a time when the world gets quiet and the only thing left is your own heart. So you'd better learn the sound of it. Otherwise you'll never understand what it's saying.”,"― Sarah Dessen, Just Listen",time,"[' just-litsen, sarah-dessen, time']"
3,“Time flies like an arrow; fruit flies like a banana.”,― Anthony G. Oettinger,time,"[' humor, misattributed-to-groucho-marx, time']"
4,"“Don’t waste your time in anger, regrets, worries, and grudges. Life is too short to be unhappy.”",― Roy T. Bennett,time,"[' anger, grudge, happiness, happy, inspiration, inspirational, inspirational-quotes, inspire, inspiring, life, life-quotes, living, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, regret, time, worry']"
5,"“It has been said, 'time heals all wounds.' I do not agree. The wounds remain. In time, the mind, protecting its sanity, covers them with scar tissue and the pain lessens. But it is never gone.”",― Rose Fitzgerald Kennedy,time,"[' healing, pain, remembrance, scars, time']"
6,“It is the time you have wasted for your rose that makes your rose so important.”,"― Antoine de Saint-Exupéry, The Little Prince",time,"[' caring, inspirational, love, roses, time']"
7,“Books have a unique way of stopping time in a particular moment and saying: Let’s not forget this.”,― Dave Eggers,time,"[' books, time']"
8,“Top 15 Things Money Can’t Buy,Time. Happiness. Inner Peace. Integrity. Love. Character. Manners. Health. Respect. Morals. Trust. Patience. Class. Common sense. Dignity.”,time,"[' character, class, common-sense, dignity, happiness, health, inner-peace, inspiration, inspirational, inspirational-quotes, integrity, life, life-quotes, love, manners, money, morals, patience, respect, time, trust']"
9,“How did it get so late so soon?”,― Dr. Seuss,time,"[' afternoon, december, flewn, june, late, night, soon, time']"
10,“Don't waste your time with explanations: people only hear what they want to hear.”,― Paulo Coelho,time,"[' attitude, explain, gossip, life, people, public-opinion, time, wisdom']"
11,“Yesterday is gone. Tomorrow has not yet come. We have only today. Let us begin.”,― Mother Theresa,time,"[' carpe-diem, future, past, present, time']"
12,"“For what it’s worth: it’s never too late or, in my case, too early to be whoever you want to be. There’s no time limit, stop whenever you want. You can change or stay the same, there are no rules to this thing. We can make the best or the worst of it. I hope you make the best of it. And I hope you see things that startle you. I hope you feel things you never felt before. I hope you meet people with a different point of view. I hope you live a life you’re proud of. If you find that you’re not, I hope you have the courage to start all over again.”","― Eric Roth, The Curious Case of Benjamin Button Screenplay",time,"[' benjamin-button, change, courage, time']"
13,“You can have it all. Just not all at once.”,― Oprah Winfrey,time,"[' dreams, life, time']"
14,"“Don't spend time beating on a wall, hoping to transform it into a door. ”",― Coco Chanel,time,"[' failure, success, time']"
15,"“Time doesn’t heal emotional pain, you need to learn how to let go.”","― Roy T. Bennett, The Light in the Heart",time,"[' heal, inspiration, inspirational, inspirational-quotes, learning, let-go, letting-go, letting-go-of-the-past, life, life-quotes, pain, spiritual, time']"
16,“Time is the longest distance between two places.”,"― Tennessee Williams, The Glass Menagerie",time,"[' distance, time']"
17,"“They say time heals all wounds, but that presumes the source of the grief is finite”","― Cassandra Clare, Clockwork Prince",time,"[' grief, healing, magnus-bane, time, will-herondale']"
18,"“They always say time changes things, but you actually have to change them yourself.”","― Andy Warhol, The Philosophy of Andy Warhol",time,"[' change, initiative, time']"
19,"“They say I'm old-fashioned, and live in the past, but sometimes I think progress progresses too fast!”",― Dr. Seuss,time,"[' life, time']"
20,“A man who dares to waste one hour of time has not discovered the value of life.”,"― Charles Darwin, The Life & Letters of Charles Darwin",time,"[' dare, inspirational, life, science, time, value, waste']"
21,“I sit beside the fire and think,Of all that I have seen,time,"[' life, time']"
22,“This is a new year. A new beginning. And things will change.”,― Taylor Swift,time,"[' change, fresh-starts, new-beginnings, reinvention, time']"
23,“Scars have the strange power to remind us that our past is real.”,"― Cormac McCarthy, All the Pretty Horses",time,"[' healing, injuries, memory, past, reality, scars, time']"
24,"“Unfortunately, the clock is ticking, the hours are going by. The past increases, the future recedes. Possibilities decreasing, regrets mounting.”","― Haruki Murakami, Dance Dance Dance",time,"[' clock, future, past, possibilities, ticking, time']"
25,"“Here we are, trapped in the amber of the moment. There is no why.”",― Kurt Vonnegut,time,"[' reason, time']"
26,"“Time is a created thing. To say 'I don't have time,' is like saying, 'I don't want to.”",― Lao Tzu,time,[' time']
27,“It's hard being left behind. (...) It's hard to be the one who stays.”,"― Audrey Niffenegger, The Time Traveler's Wife",time,"[' being-left, love, time, waiting']"
28,“Time is an illusion.”,― Albert Einstein,time,"[' relativity, time']"
29,"“It's being here now that's important. There's no past and there's no future. Time is a very misleading thing. All there is ever, is the now. We can gain experience from the past, but we can't relive it; and we can hope for the future, but we don't know if there is one.”",― George Harrison,time,"[' beatles, carpe-diem, future, past, present, time']"
30,“The past is never dead. It's not even past.”,"― William Faulkner, Requiem for a Nun",time,"[' past, time']"
31,"“You may delay, but time will not.”",― Benjamin Franklin,time,"[' procrastination, time, time-quotes']"
32,“Those who make the worst use of their time are the first to complain of its brevity.”,"― Jean de La Bruyère, Les Caractères",time,[' time']
33,“The timeless in you is aware of life's timelessness. And knows that yesterday is but today's memory and tomorrow is today's dream.”,"― Khalil Gibran, The Prophet",time,"[' time, timelessness, today, tomorrow, yesterday']"
34,“Time is a game played beautifully by children.”,"― Heraclitus, Fragments",time,"[' fragment-52, games, heraclitus, leisure, philosophy, play, time, wisdom']"
35,“There's never enough time to do all the nothing you want.”,― Bill Watterson,time,"[' idleness, time, wasting-time']"
36,"“It’s dark now and I am very tired. I love you, always. Time is nothing.”","― Audrey Niffenegger, The Time Traveler's Wife",time,"[' love, time']"
37,“Being with you and not being with you is the only way I have to measure time.”,― Jorge Luis Borges,time,"[' love, time']"
38,"“Sometimes I feel like if you just watch things, just sit still and let the world exist in front of you - sometimes I swear that just for a second time freezes and the world pauses in its tilt. Just for a second. And if you somehow found a way to live in that second, then you would live forever.”","― Lauren Oliver, Pandemonium",time,"[' delirium, forever, lena-holoway, live, time, world']"
39,“One day spent with someone you love can change everything.”,"― Mitch Albom, For One More Day",time,"[' change, love, time']"
40,“My past is everything I failed to be.”,"― Fernando Pessoa, The Book of Disquiet",time,"[' failure, past, self, time']"
41,“How did it get so late so soon? It's night before it's afternoon. December is here before it's June. My goodness how the time has flewn. How did it get so late so soon?”,― Dr. Seuss,time,"[' late, soon, time']"
42,"“It is by no means an irrational fancy that, in a future existence, we shall look upon what we think our present existence, as a dream.”",― Edgar Allan Poe,time,"[' age, dark, dreaming, dreams, future, inspirational, past, time']"
43,“The strongest of all warriors are these two — Time and Patience.”,"― Leo Tolstoy, War and Peace",time,"[' patience, time']"
44,"“Time takes it all, whether you want it to or not.”","― Stephen King, The Green Mile",time,"[' change, life, time']"
45,"“Time is what we want most,but what we use worst.”",― William Penn,time,"[' leader, time']"
46,“The future is uncertain but the end is always near.”,― jim morrison,time,"[' doom, future, time']"
47,"“For a while"" is a phrase whose length can't be measured.At least by the person who's waiting.”","― Haruki Murakami, South of the Border, West of the Sun",time,"[' time, waiting']"
48,"“A man must dream a long time in order to act with grandeur, and dreaming is nursed in darkness.”",― Jean Genet,time,"[' darkness, dreams, time']"
49,“Muddy water is best cleared by leaving it alone.”,― Alan Watts,time,"[' process, time']"
50,“Spring passes and one remembers one's innocence.,Summer passes and one remembers one's exuberance.,time,"[' aging, autumn, fall, life, seasons, spring, summer, time, winter']"
51,"“I have no faith in human perfectibility. I think that human exertion will have no appreciable effect upon humanity. Man is now only more active - not more happy - nor more wise, than he was 6000 years ago.”",― Edgar Allan Poe,time,"[' happiness, human-nature, humanity, perfection, time']"
52,"“There are memories that time does not erase... Forever does not make loss forgettable, only bearable.”","― Cassandra Clare, City of Heavenly Fire",time,"[' love, memories, sacrifice, time']"
53,“As if you could kill time without injuring eternity.”,"― Henry David Thoreau, Walden",time,"[' eternity, humor, time, wisdom']"
54,“Three o'clock is always too late or too early for anything you want to do.”,"― Jean-Paul Sartre , Nausea",time,[' time']
55,“Time can be a greedy thing-sometimes it steals the details for itself.”,"― Khaled Hosseini, The Kite Runner",time,[' time']
56,"“All photographs are memento mori. To take a photograph is to participate in another person’s (or thing’s) mortality, vulnerability, mutability. Precisely by slicing out this moment and freezing it, all photographs testify to time’s relentless melt.”",― Susan Sontag,time,"[' photography, time']"
57,"“There should be a statute of limitation on grief. A rulebook that says it is all right to wake up crying, but only for a month. That after 42 days you will no longer turn with your heart racing, certain you have heard her call out your name. That there will be no fine imposed if you feel the need to clean out her desk; take down her artwork from the refrigerator; turn over a school portrait as you pass - if only because it cuts you fresh again to see it. That it's okay to measure the time she has been gone, the way we once measured her birthdays.”","― Jodi Picoult, My Sister's Keeper",time,"[' grief, limitation, time']"
58,"“There are moments when I wish I could roll back the clock and take all the sadness away, but I have the feeling that if I did, the joy would be gone as well.”","― Nicholas Sparks, A Walk to Remember",time,"[' joy, memories, sadness, time']"
59,"“Time isn’t precious at all, because it is an illusion. What you perceive as precious is not time but the one point that is out of time: the Now. That is precious indeed. The more you are focused on time—past and future—the more you miss the Now, the most precious thing there is.”","― Eckhart Tolle, The Power of Now: A Guide to Spiritual Enlightenment",time,"[' being-present, time']"
60,“I'm not much but I'm all I have.”,"― Philip K Dick, Martian Time-Slip",time,"[' loneliness, optimism, responsibility, time']"
61,"“The future is something which everyone reaches at the rate of sixty minutes an hour, whatever he does, whoever he is.”",― C.S. Lewis,time,"[' life, time']"
62,"“Time doesn't take away from friendship, nor does separation.”","― Tennessee Williams, Memoirs",time,"[' friendship, seperation, time']"
63,“Time is what keeps everything from happening at once.”,"― Ray Cummings, The Girl in the Golden Atom",time,[' time']
64,"“Time is a slippery thing: lose hold of it once, and its string might sail out of your hands forever.”","― Anthony Doerr, All the Light We Cannot See",time,[' time']
65,"“Until you value yourself, you won't value your time. Until you value your time, you will not do anything with it.”","― M. Scott Peck, The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",time,"[' self-esteem, time']"
66,“And therein lies the whole of man's plight. Human time does not turn in a circle; it runs ahead in a straight line. That is why man cannot be happy: happiness is the longing for repetition.”,"― Milan Kundera, The Unbearable Lightness of Being",time,"[' happiness, life, man, plight, time']"
67,“The future came and went in the mildly discouraging way that futures do.”,"― Neil Gaiman, Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",time,"[' future, passage-of-time, time']"
68,"“The cost of a thing is the amount of what I will call life which is required to be exchanged for it, immediately or in the long run.”","― Henry David Thoreau, Walden",time,"[' cost, life, price, time, value']"
69,“The three rules of the Librarians of Time and Space are: 1) Silence; 2) Books must be returned no later than the last date shown; and 3) Do not interfere with the nature of causality.”,"― Terry Pratchett, Guards! Guards!",time,"[' librarians, libraries, space, time']"
70,“There is more to life than simply increasing its speed.”,― Mahatma Gandhi,time,"[' appreciation, life, speed, time']"
71,"“She wanted none of those days to end, and it was always with disappointment that she watched the darkness stride forward. ”","― Markus Zusak, The Book Thief",time,"[' change, disappointment, night, time']"
72,“Lost Time is never found again.”,"― Benjamin Franklin, Poor Richard's Almanack",time,"[' time, wisdom']"
73,"“Eventually, all things merge into one, and a river runs through it. The river was cut by the world's great flood and runs over rocks from the basement of time. On some of the rocks are timeless raindrops. Under the rocks are the words, and some of the words are theirs.",I am haunted by waters.”,time,"[' flood, river, time, water, words']"
74,"“It's worth making time to find the things that really stir your soul. That’s what makes you really feel alive. You have to say ‘no’ to other things you’re used to, and do it with all your heart.”",― Roy T. Bennett,time,"[' awareness, heart, inspiration, inspirational, inspirational-quotes, inspire, inspiring, life, life-quotes, living, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, soul, soul-and-heart, stir-your-soul, time']"
75,"“It is not time or opportunity that is to determine intimacy;—it is disposition alone. Seven years would be insufficient to make some people acquainted with each other, and seven days are more than enough for others.”","― Jane Austen, Sense and Sensibility",time,"[' disposition, intimacy, marianne-dashwood, openness, opportunity, self-disclosure, time']"
76,"“There will be time, there will be time",To prepare a face to meet the faces that you meet.”,time,"[' illusion, life, time']"
77,"“It starts so young, and I'm angry about that. The garbage we're taught. About love, about what's ""romantic."" Look at so many of the so-called romantic figures in books and movies. Do we ever stop and think how many of them would cause serious and drastic unhappiness after The End? Why are sick and dangerous personality types so often shown a passionate and tragic and something to be longed for when those are the very ones you should run for your life from? Think about it. Heathcliff. Romeo. Don Juan. Jay Gatsby. Rochester. Mr. Darcy. From the rigid control freak in The Sound of Music to all the bad boys some woman goes running to the airport to catch in the last minute of every romantic comedy. She should let him leave. Your time is so valuable, and look at these guys--depressive and moody and violent and immature and self-centered. And what about the big daddy of them all, Prince Charming? What was his secret life? We dont know anything about him, other then he looks good and comes to the rescue.”","― Deb Caletti, The Secret Life of Prince Charming",time,"[' books, garbage, heathcliff, jay-gatsby, love, men, movies, mr-darcy, prince-charming, rochester, romantic, romeo, time, waste']"
78,“Time spent with a cat is never wasted.”,― Colette,time,"[' cats, company, time, waste']"
79,“Never waste a minute thinking about people you don't like.”,― Dwight D. Eisenhower,time,"[' dislike, hatred, time, waste']"
80,“Don’t worry if people think you’re crazy. You are crazy. You have that kind of intoxicating insanity that lets other people dream outside of the lines and become who they’re destined to be.”,"― Jennifer Elisabeth, Born Ready: Unleash Your Inner Dream Girl",time,"[' anxiety, art, beach, born-ready, cape-cod, coming-of-age, constellations, crazy, depression, destiny, fate, friends, girls, growing, growing-up, hope, insanity, inspiration, jennifer-elisabeth, learning, life, love, lovers, ocean, pray, prayer, red-thread, red-thread-of-destiny, red-thread-of-fate, self-acceptance, self-love, self-reflection, soul, soul-mates, stars, teenagers, teens, time, universe, wish']"
81,“There is no time for cut-and-dried monotony. There is time for work. And time for love. That leaves no other time.”,― Coco Chanel,time,"[' art, creativity, life, love, monotony, passion, time, variety, work']"
82,"“The Moving Finger writes; and, having writ,",Moves on: nor all thy Piety nor Wit,time,"[' indelibility, poetry, regret, time']"
83,“Only time can heal your broken heart. Just as only time can heal his broken arms and legs.”,― Miss Piggy,time,"[' boys, broken-hearts, healing, love, time']"
84,"“The future starts today, not tomorrow.”",― Pope John Paul II,time,"[' carpe-diem, future, present, time']"
85,"“Time is an equal opportunity employer. Each human being has exactly the same number of hours and minutes every day. Rich people can't buy more hours. Scientists can't invent new minutes. And you can't save time to spend it on another day. Even so, time is amazingly fair and forgiving. No matter how much time you've wasted in the past, you still have an entire tomorrow.”",― Denis Waitley,time,"[' motivational, procrastination, time']"
86,"“Rest is not idleness, and to lie sometimes on the grass under trees on a summer's day, listening to the murmur of the water, or watching the clouds float across the sky, is by no means a waste of time.”","― John Lubbock, The Use Of Life",time,"[' beauty, clouds, grass, idleness, inspirational, nature, rest, science, sky, summer, time, trees, water']"
87,"“The time will come when diligent research over long periods will bring to light things which now lie hidden. A single lifetime, even though entirely devoted to the sky, would not be enough for the investigation of so vast a subject... And so this knowledge will be unfolded only through long successive ages. There will come a time when our descendants will be amazed that we did not know things that are so plain to them... Many discoveries are reserved for ages still to come, when memory of us will have been effaced.”","― Seneca, Natural Questions",time,"[' astronomy, diligence, discoveries, disinformation, knowledge, lies, memory, misinformation, propoganda, research, science, time, truth']"
88,“Enjoy life. There's plenty of time to be dead.”,― Hans Christian Andersen,time,"[' carpe-diem, death, enjoy-life, life, misattributed, time']"
89,“Clocks slay time... time is dead as long as it is being clicked off by little wheels; only when the clock stops does time come to life.”,"― William Faulkner, The Sound and the Fury",time,"[' life, time, wasting-time']"
90,"“I have realized that the past and future are real illusions, that they exist in the present, which is what there is and all there is.”",― Alan Wilson Watts,time,"[' future, illusion, past, present, time']"
91,"“Odysseus inclines his head. ""True. But fame is a strange thing. Some men gain glory after they die, while others fade. What is admired in one generation is abhorred in another."" He spread his broad hands. ""We cannot say who will survive the holocaust of memory. Who knows?"" He smiles. ""Perhaps one day even I will be famous. Perhaps more famous than you.”","― Madeline Miller, The Song of Achilles",time,"[' fame, glory, heroes, memory, mythology, time']"
92,"“Fantasy, if it's really convincing, can't become dated, for the simple reason that it represents a flight into a dimension that lies beyond the reach of time.”",― Walt Disney,time,"[' fantasy, time']"
93,“Life is short. Focus on what really matters most. You have to change your priorities over time.”,"― Roy T. Bennett, The Light in the Heart",time,"[' inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quote, inspirational-quotes, inspire, inspiring, life, life-and-living, life-lessons, life-philosophy, life-quotes, living, motivation, motivational, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, time']"
94,“It is looking at things for a long time that ripens you and gives you a deeper meaning.”,― Vincent Van Gogh,time,[' time']
95,“I give you this to take with you:,"Nothing remains as it was. If you know this, you can",time,"[' change, leaving, moving, poetry, rebirth, time']"
96,“It is not that we have so little time but that we lose so much. ... The life we receive is not short but we make it so; we are not ill provided but use what we have wastefully.”,"― Lucius Annaeus Seneca, On the Shortness of Life",time,"[' employment, life, purpose-of-life, time, usefulness, waste']"
97,"“We are living in a culture entirely hypnotized by the illusion of time, in which the so-called present moment is felt as nothing but an infintesimal hairline between an all-powerfully causative past and an absorbingly important future. We have no present. Our consciousness is almost completely preoccupied with memory and expectation. We do not realize that there never was, is, nor will be any other experience than present experience. We are therefore out of touch with reality. We confuse the world as talked about, described, and measured with the world which actually is. We are sick with a fascination for the useful tools of names and numbers, of symbols, signs, conceptions and ideas.”",― Alan Wilson Watts,time,"[' expectation, memory, names, now, present, time']"
98,"“Life is a funny thing. We only get so many years to live it, so we have to do everything we can to make sure those years are as full as they can be. We shouldn't waste time on things that might happen someday, or maybe even never.”","― Colleen Hoover, It Ends with Us",time,"[' inspirational, life, time']"
99,“Punctuality is the thief of time”,― Oscar Wilde,time,"[' hedonism, time']"
100,"“The Universe is very, very big.","It also loves a paradox. For example, it has some extremely strict rules.",time,"[' eternity, forever, infinity, love, paradox, time, universe']"
101,"“I always felt like I was meant to have been born in another era, another time.”",― Johnny Depp,time,"[' born, era, interview, magazine-interview, quote, time, vanity-fair']"
102,"“You will never find time for anything. If you want time, you must make it.”",― Charles Buxton,time,[' time']
103,“You need to make time for your family no matter what happens in your life”,"― Matthew Quick, The Silver Linings Playbook",time,"[' family, life-and-living, priorities, time']"
104,"“With endless time, nothing is special. With no loss or sacrifice, we can’t appreciate what we have”","― Mitch Albom, The Time Keeper",time,[' time']
105,“Time's the thief of memory”,"― Stephen King, The Gunslinger",time,"[' jake-chambers, memory, roland-deschain, time']"
106,"“There's no advantage to hurrying through life."" -Shikamaru Nara”",― Masashi Kishimoto,time,"[' life, naruto, pace, patience, shikamaru-nara, time']"
107,“The chief beauty about time,is that you cannot waste it in advance.,time,"[' faith, hope, new-beginnings, new-day, time']"
108,"“Inelegantly, and without my consent, time passed.”","― Miranda July, No One Belongs Here More Than You",time,[' time']
109,“The wisest are the most annoyed at the loss of time.”,― Dante Alighieri,time,"[' aging, impatience, time, wisdom']"
110,"“Determine never to be idle. No person will have occasion to complain of the want of time, who never loses any. It is wonderful how much may be done, if we are always doing.”","― Thomas Jefferson, Letters of Thomas Jefferson",time,"[' enterprise, hard-work, inspirational, time']"
111,"“Five minutes are enough to dream a whole life, that is how relative time is.”",― Mario Benedetti,time,"[' dreams, love, poetry, time']"
112,“Everything takes time. Bees have to move very fast to stay still.”,"― David Foster Wallace, Brief Interviews with Hideous Men",time,"[' bees, impermanence, insight, mujō, philosophy, stillness, time, 無常']"
113,"“But the you who you are tonight is the same you I was in love with yesterday, the same you I’ll be in love with tomorrow.”","― Gayle Forman, If I Stay",time,"[' in-love, love, time']"
114,"“I'm afraid of time... I mean, I'm afraid of not having enough time. Not enough time to understand people, how they really are, or to be understood myself. I'm afraid of the quick judgements or mistakes everybody makes. You can't fix them without time. I'm afraid of seeing snapshots, not movies.”",― Ann Brashares,time,"[' life, time']"
115,"“But if you come at just any time, I shall never know at what hour my heart is to be ready to greet you.”","― Antoine de Saint-Exupéry, The Little Prince",time,"[' antoine-de-saint-exupery, heart, the-little-prince, time']"
116,“Time will explain.”,"― Jane Austen, Persuasion",time,[' time']
117,"“Have you also learned that secret from the river; that there is no such thing as time?"" That the river is everywhere at the same time, at the source and at the mouth, at the waterfall, at the ferry, at the current, in the ocean and in the mountains, everywhere and that the present only exists for it, not the shadow of the past nor the shadow of the future.”","― Hermann Hesse, Siddhartha",time,"[' river, time, water']"
118,“I want to be the best version of myself for anyone who is going to someday walk into my life and need someone to love them beyond reason.”,"― Jennifer Elisabeth, Born Ready: Unleash Your Inner Dream Girl",time,"[' anxiety, art, beach, born-ready, cape-cod, coming-of-age, constellations, depression, destiny, fate, friends, girls, growing, growing-up, healing, hope, inspiration, jennifer-elisabeth, learning, life, love, lovers, ocean, pray, prayer, red-thread, red-thread-of-destiny, red-thread-of-fate, self-acceptance, self-love, self-reflection, soul, soul-mates, stars, teenagers, teens, time, universe, wish']"
119,“the tired sunsets and the tired,people -,time,"[' die, lifetime, people, sunsets, time, tired']"
120,"“…the sad part is, that I will probably end up loving you without you for much longer than I loved you when I knew you.",Some people might find that strange.,time,"[' always-yours, beautiful, beautiful-quote, break-up-quote, break-ups, breakup, breakup-quote, breakup-quotes, broken-heart, deep-love, deep-love-quotes, deep-thoughts, feelings, feelings-and-emotions, feelings-of-love, grief, grief-and-loss, grief-quotes, grieving, heartbreak, heartbreak-quotes, heartbroken, heartbroken-quotes, i-miss-you, loss, loss-of-love, loss-quote, loss-quotes, lost, lost-love, lost-love-quotes, love, love-quotations, love-quote, love-quotes, love-quotes-and-sayings, memories, memories-quotes, memory, memory-quote, missing-someone, missing-you-quotes, quote, quotes, ranata-suzuki, ranata-suzuki-quote, reminders, reminisce, reminiscence, reminiscing, sad, sad-quote, sad-quotes, sadness, secret-love, the-one-that-got-away, the-only-one, the-past, time, time-passing, time-quote, time-quotes, unrequited, unrequited-love, without-you']"
121,"“The past is a ghost, the future a dream and all we ever have is now.”",― Bill Cosby,time,"[' dream, future, ghost, past, present, time']"
122,"“Time is precious, but truth is more precious than time.”",― Benjamin Disraeli,time,"[' precious, time, truth']"
123,"“I confess I do not believe in time. I like to fold my magic carpet, after use, in such a way as to superimpose one part of the pattern upon another. Let visitors trip. And the highest enjoyment of timelessness―in a landscape selected at random―is when I stand among rare butterflies and their food plants. This is ecstasy, and behind the ecstasy is something else, which is hard to explain. It is like a momentary vacuum into which rushes all that I love. A sense of oneness with sun and stone. A thrill of gratitude to whom it may concern―to the contrapuntal genius of human fate or to tender ghosts humoring a lucky mortal.”",― Vladimir Nabokov,time,"[' magic-carpet, time']"
124,"“Time that withers you will wither me. We will fall like ripe fruit and roll down the grass together. Dear friend, let me lie beside you watching the clouds until the earth covers us and we are gone.”","― Jeanette Winterson, Written on the Body",time,"[' death, friendship, time']"
125,“The best things are never arrived at in haste. God is in no hurry; His plans are never rushed.”,― Michael Phillips,time,"[' god, plans, time']"
126,“I'd like to get away from earth awhile,And then come back to it and begin over.,time,"[' brevity, love, nature, time, youth']"
127,"“This life therefore is not righteousness, but growth in righteousness, not health, but healing, not being but becoming, not rest but exercise. We are not yet what we shall be, but we are growing toward it, the process is not yet finished, but it is going on, this is not the end, but it is the road. All does not yet gleam in glory, but all is being purified.”",― Martin Luther,time,"[' age, goodness, growth, righteousness, time']"
128,“Eternity is in love with the productions of time.”,"― William Blake, The Marriage of Heaven and Hell",time,"[' love, time']"
129,"“Time is a gift, given to you, given to give you the time you need, the time you need to have the time of your life. ”","― Norton Juster, The Phantom Tollbooth",time,[' time']
130,"“Time is not the great teacher. Experience is. A man may live a whole life, but if he never leaves his home to experience that life, he dies knowing nothing. A mere child who has suffered and lived can be the wiser of the two.”","― Lynsay Sands, Love Bites",time,"[' experience, suffering, time, wisdom']"
131,"“Thirty years ago my older brother, who was ten years old at the time, was trying to get a report written on birds that he'd had three months to write, which was due the next day. We were out at our family cabin in Bolinas, and he was at the kitchen table close to tears, surrounded by binder paper and pencils and unopened books about birds, immobilized by the hugeness of the task ahead. Then my father sat down beside him put his arm around my brother's shoulder, and said, ""Bird by bird, buddy. Just take it bird by bird.”","― Anne Lamott, Bird by Bird: Some Instructions on Writing and Life",time,"[' bird-by-bird, breaking-down-assignment, childhood, encouragement, homework, project, project-management, school, time, time-management, writing, writing-advice']"
132,"“Time moves slowly, but passes quickly.”","― Alice Walker, The Color Purple",time,[' time']
133,"“L'éternité, c'est long ... surtout vers la fin.”",― Franz Kafka,time,"[' eternity, life, time']"
134,"“When you are measuring life, you are not living it.”","― Mitch Albom, The Time Keeper",time,"[' life, living, time']"
135,"“An infinity of passion can be contained in one minute, like a crowd in a small space.”","― Gustave Flaubert, Madame Bovary",time,"[' infinity, passion, time']"
136,"“August rain: the best of the summer gone, and the new fall not yet born. The odd uneven time.”","― Sylvia Plath, The Unabridged Journals of Sylvia Plath",time,"[' august, autumn, fall, nature, seasons, summer, time']"
137,"“The writer's curse is that even in solitude, no matter its duration, he never grows lonely or bored.”","― Criss Jami, Killosophy",time,"[' alone, art, author, blessed, boredom, company, contemplate, contentment, creativity, curse, good-company, growth, hard-work, imagination, independent, loneliness, perseverance, reflection, self-sufficient, solitude, time, writer']"
138,“It's such a shame to waste time. We always think we have so much of it.”,"― Mitch Albom, For One More Day",time,"[' life, time, waste']"
139,"“Time goes faster the more hollow it is. Lives with no meaning go straight past you, like trains that don’t stop at your station.”","― Carlos Ruiz Zafón, The Shadow of the Wind",time,"[' time, trains']"
140,"“Time and I have quarrelled. All hours are midnight now. I had a clock and a watch, but I destroyed them both. I could not bear the way they mocked me.”","― Susanna Clarke, Jonathan Strange & Mr Norrell",time,"[' insanity, madness, time']"
141,"“The role played by time at the beginning of the universe is, I believe, the final key to removing the need for a Grand Designer, and revealing how the universe created itself. … Time itself must come to a stop. You can’t get to a time before the big bang, because there was no time before the big bang. We have finally found something that does not have a cause because there was no time for a cause to exist in. For me this means there is no possibility of a creator because there is no time for a creator to have existed. Since time itself began at the moment of the Big Bang, it was an event that could not have been caused or created by anyone or anything. … So when people ask me if a god created the universe, I tell them the question itself makes no sense. Time didn’t exist before the Big Bang, so there is no time for God to make the universe in. It’s like asking for directions to the edge of the Earth. The Earth is a sphere. It does not have an edge, so looking for it is a futile exercise.”",― Stephen W. Hawking,time,"[' beginning, big-bang, caucasian, cause, cosmology, origin, philosophy, physics, science, space, time, universe']"
142,“But I was young,and didn’t know better,time,"[' alone, charlotte-eriksson, empty-roads-broken-bottles, heartbreak, in-search-for-the-great-perhaps, kiss, love, love-story, moving-on, poetry, prose, sad, the-glass-child, the-great-perhaps, time, young-love, youth']"
143,“Everything changed the day she figured out there was exactly enough time for the important things in her life.”,― Brian Andreas,time,"[' inspirational, time']"
144,"“Where your attention goes, your time goes”","― Idowu Koyenikan, Wealth for All: Living a Life of Success at the Edge of Your Ability",time,"[' attention, focus, focusing, productivity, productivity-quotes, productivity-tips, time, time-management']"
145,“A man is the sum of his misfortunes. One day you'd think misfortune would get tired but then time is your misfortune”,"― William Faulkner, The Sound and the Fury",time,"[' misfortune, time']"
146,“Realize deeply that the present moment is all you will ever have.”,― Eckhart Tolle,time,"[' inspirational, life, time']"
147,"“Time has no meaning,",Love will endure..”,time,"[' love, patience, time']"
148,“Time heals all wounds. But not this one. Not yet.”,"― Marie Lu, Champion",time,"[' healing, scars, time, wounds']"
