,Quote,Author,Main Tag,Other Tags
0,"“There is no pretending,"" Jace said with absolute clarity. ""I love you, and I will love you until I die, and if there is life after that, I'll love you then.”","― Cassandra Clare, City of Glass",romance,"[' mortal-instruments, romance, teen-fantasy']"
1,"“He's like a drug for you, Bella.”","― Stephenie Meyer, Eclipse",romance,"[' drug, romance, simile']"
2,"“When someone loves you, the way they talk about you is different. You feel safe and comfortable.”","― Jess C. Scott, The Intern",romance,"[' desire, emotion, friendship, honesty, imagination, individuality, life, love, passion, reality, relationships, romance, truth, wisdom, wise-words']"
3,"“I no longer believed in the idea of soul mates, or love at first sight. But I was beginning to believe that a very few times in your life, if you were lucky, you might meet someone who was exactly right for you. Not because he was perfect, or because you were, but because your combined flaws were arranged in a way that allowed two separate beings to hinge together.”","― Lisa Kleypas, Blue-Eyed Devil",romance,"[' love, relationships, romance']"
4,"“You can't force love, I realized. It's there or it isn't. If it's not there, you've got to be able to admit it. If it is there, you've got to do whatever it takes to protect the ones you love.”","― Richelle Mead, Frostbite",romance,"[' fiction, romance']"
5,"“Some women choose to follow men, and some women choose to follow their dreams. If you're wondering which way to go, remember that your career will never wake up and tell you that it doesn't love you anymore.”",― Lady Gaga,romance,"[' love, romance, work']"
6,"“The best love is the kind that awakens the soul and makes us reach for more, that plants a fire in our hearts and brings peace to our minds. And that's what you've given me. That's what I'd hoped to give you forever”",― Nicholas Sparks,romance,"[' love, nicholas-sparks, romance, the-notebook']"
7,"“And I'm suppose to sit by while you date boys and fall in love with someone else, get married...?"" His voice tightened. ""And meanwhile, I'll die a little bit more every day, watching.”","― Cassandra Clare, City of Glass",romance,"[' mortal-instruments, romance, teen-fantasy']"
8,"“I heard what you said. I’m not the silly romantic you think. I don’t want the heavens or the shooting stars. I don’t want gemstones or gold. I have those things already. I want…a steady hand. A kind soul. I want to fall asleep, and wake, knowing my heart is safe. I want to love, and be loved.”",― Shana Abe,romance,"[' love, romance']"
9,"“I have a history of making decisions very quickly about men. I have always fallen in love fast and without measuring risks. I have a tendency not only to see the best in everyone, but to assume that everyone is emotionally capable of reaching his highest potential. I have fallen in love more times than I care to count with the highest potential of a man, rather than with the man himself, and I have hung on to the relationship for a long time (sometimes far too long) waiting for the man to ascend to his own greatness. Many times in romance I have been a victim of my own optimism.”","― Elizabeth Gilbert, Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia",romance,"[' disappointment, love, romance']"
10,"“They didn’t agree on much. In fact, they didn’t agree on anything. They fought all the time and challenged each other ever day. But despite their differences, they had one important thing in common. They were crazy about each other.”","― Nicholas Sparks, The Notebook",romance,"[' dear-john, love, nicholas-sparks, romance, the-notebook']"
11,“The very essence of romance is uncertainty.”,"― Oscar Wilde, The Importance of Being Earnest and Other Plays",romance,"[' love, romance']"
12,"“I cannot fix on the hour, or the spot, or the look or the words, which laid the foundation. It is too long ago. I was in the middle before I knew that I had begun.”","― Jane Austen, Pride and Prejudice",romance,"[' love, romance']"
13,"“If he’s not calling you, it’s because you are not on his mind. If he creates expectations for you, and then doesn’t follow through on little things, he will do same for big things. Be aware of this and realize that he’s okay with disappointing you. Don’t be with someone who doesn’t do what they say they’re going to do. If he’s choosing not to make a simple effort that would put you at ease and bring harmony to a recurring fight, then he doesn’t respect your feelings and needs. “Busy” is another word for “asshole.” “Asshole” is another word for the guy you’re dating. You deserve a fcking phone call.”",― Greg Behrendt,romance,"[' busy, call, dating, dating-advice, faith, greg-behrendt, guys, he-s-not-just-into-you, love, marriage, romance, true']"
14,"“If you love somebody, let them go, for if they return, they were always yours. If they don't, they never were.”",― Kahlil Gibran,romance,"[' life, love, romance']"
15,"“If music be the food of love, play on,","Give me excess of it; that surfeiting,",romance,"[' music, romance, unrequited-love']"
16,"“I can feel Peeta press his forehead into my temple and he asks, 'So now that you've got me, what are you going to do with me?' I turn into him. 'Put you somewhere you can't get hurt.”","― Suzanne Collins, The Hunger Games",romance,"[' love, romance']"
17,“When love is not madness it is not love.”,― Pedro Calderon de la Barca,romance,"[' love, romance']"
18,“Only a true best friend can protect you from your immortal enemies.”,"― Richelle Mead, Vampire Academy",romance,"[' friendship, humor, romance']"
19,"“True love is rare, and it's the only thing that gives life real meaning.”","― Nicholas Sparks, Message in a Bottle",romance,"[' love, romance']"
20,"“I was smiling yesterday,I am smiling today and I will smile tomorrow.Simply because life is too short to cry for anything.”","― Santosh Kalwar, Quote Me Everyday",romance,"[' cry, inspirational, joke, love, romance, smile']"
21,"“There was a clatter as the basilisk fangs cascaded out of Hermione's arms. Running at Ron, she flung them around his neck and kissed him full on the mouth. Ron threw away the fangs and broomstick he was holding and responded with such enthusiasm that he lifted Hermione off her feet.","""Is this the moment?"" Harry asked weakly, and when nothing happened except that Ron and Hermione gripped each other still more firmly and swayed on the spot, he raised his voice. ""OI! There's a war going on here!""",romance,"[' love, romance, war']"
22,“Never close your lips to those whom you have already opened your heart.”,― Charles Dickens,romance,"[' kissing, love, romance']"
23,"“It isn't possible to love and part. You will wish that it was. You can transmute love, ignore it, muddle it, but you can never pull it out of you. I know by experience that the poets are right: love is eternal.”","― E.M. Forster, A Room with a View",romance,"[' love, poets, romance']"
24,“Say 'provoking' again. Your mouth looks provocative when you do.”,"― Becca Fitzpatrick, Hush, Hush",romance,"[' fallen-anger, humor, nephlim, romance']"
25,"“I can listen no longer in silence. I must speak to you by such means as are within my reach. You pierce my soul. I am half agony, half hope. Tell me not that I am too late, that such precious feelings are gone for ever. I offer myself to you again with a heart even more your own than when you almost broke it, eight years and a half ago. Dare not say that man forgets sooner than woman, that his love has an earlier death. I have loved none but you. Unjust I may have been, weak and resentful I have been, but never inconstant. You alone have brought me to Bath. For you alone, I think and plan. Have you not seen this? Can you fail to have understood my wishes? I had not waited even these ten days, could I have read your feelings, as I think you must have penetrated mine. I can hardly write. I am every instant hearing something which overpowers me. You sink your voice, but I can distinguish the tones of that voice when they would be lost on others. Too good, too excellent creature! You do us justice, indeed. You do believe that there is true attachment and constancy among men. Believe it to be most fervent, most undeviating, in F. W.",,romance,[' romance']
26,“You know what charm is: a way of getting the answer yes without having asked any clear question.”,"― Albert Camus, The Fall",romance,[' romance']
27,"“You here to finish me off, Sweetheart?”","― Suzanne Collins, The Hunger Games",romance,"[' humor, hunger-games, katniss, mellark, peeta, romance']"
28,“Every great love starts with a great story...”,"― Nicholas Sparks, The Notebook",romance,"[' romance, storytelling']"
29,"“I stood still, vision blurring, and in that moment, I heard my heart break. It was a small, clean sound, like the snapping of a flower's stem.”","― Diana Gabaldon, Dragonfly in Amber",romance,"[' claire-fraser, historical-fiction, romance, scotland, time-travel']"
30,“The heart is an arrow. It demands aim to land true.”,"― Leigh Bardugo, Six of Crows",romance,"[' arrow, heart, inej, romance, suli-poverb']"
31,"“And he took her in his arms and kissed her under the sunlit sky, and he cared not that they stood high upon the walls in the sight of many.”",― J.R.R. Tolkien,romance,"[' gondor, romance']"
32,"“I knew, in the silence that followed, that anything could happen here. It might be too late: again, I might have missed my chance. But I would at least know I tried, that I took my heart and extended my hand, whatever the outcome.","""Okay,"" he said. He took a breath. ""What would you do, if you could do anything?""",romance,[' romance']
33,"“I'm not sentimental--I'm as romantic as you are. The idea, you know,",is that the sentimental person thinks things will last--the romantic,romance,"[' love, romance, romantic, sentimentality']"
34,"“You could have fooled me. Everytime I called you, Luke said you were sick. I figured you were avoiding me. Again.""","""I wasn't. I did want to talk to you. I've been thinking about you all the time.""",romance,"[' die, love, romance']"
35,“My soul will find yours.”,"― Jude Deveraux, A Knight in Shining Armor",romance,[' romance']
36,"“Peeta, how come I never know when you're having a nightmare?” I say.",,romance,"[' catching-fire, katniss-and-peeta, katniss-everdeen, love, peeta-mellark, romance, the-hunger-games']"
37,"“Come sleep with me: We won't make Love, Love will make us.”",― Julio Cortázar,romance,"[' love, poem, relationships, romance']"
38,"“The Very first moment I beheld him, my heart was irrevocably gone.”","― Jane Austen, Love and Friendship",romance,[' romance']
39,"“Sometimes I wonder if there's something wrong with me. Perhaps I've spent too long in the company of my literary romantic heroes, and consequently my ideals and expectations are far too high.”","― E.L. James, Fifty Shades of Grey",romance,[' romance']
40,"“You’re dangerous,” he says.",“Why?”,romance,[' romance']
41,"“When one is in love, one always begins by deceiving one's self, and one always ends by deceiving others. That is what the world calls a romance.”","― Oscar Wilde, The Picture of Dorian Gray",romance,[' romance']
42,"“I wonder how many people don't get the one they want, but end up with the one they're supposed to be with.”","― Fannie Flagg, Fried Green Tomatoes at the Whistle Stop Cafe",romance,"[' couples, deep, dissapointment, fate, heart, inspirational, love, people, romance']"
43,"“I’ve been fighting to be who I am all my life. What’s the point of being who I am, if I can’t have the person who was worth all the fighting for?”","― Stephanie Lennox, I Don't Remember You",romance,"[' fighting, funny, humour, husband, inspirational, love, lover, relationships, romance, spiritual, sweet, wife']"
44,“My only love sprung from my only hate!,"Too early seen unknown, and known too late!",romance,"[' romance, romeo-and-juliet']"
45,"“I am not an angel,' I asserted; 'and I will not be one till I die: I will be myself. Mr. Rochester, you must neither expect nor exact anything celestial of me - for you will not get it, any more than I shall get it of you: which I do not at all anticipate.”","― Charlotte Brontë, Jane Eyre",romance,"[' character, empowerment, flaws, freedom, gender, ideal-woman, identity, image, independence, integrity, love, men, realism, romance, self-awareness, self-determination, women']"
46,"“I'm about to make a wild, extreme and severe relationship rule: the word busy is a load of crap and is most often used by assholes. The word ""busy"" is the relationship Weapon of Mass Destruction. It seems like a good excuse, but in fact in every silo you uncover, all you're going to find is a man who didn't care enough to call. Remember men are never to busy to get what they want.”",― Greg Behrendt,romance,"[' behrendt, call, dating, faith, greg, he-s-not-just-into-you, love, marriage, romance, true, true-love, truth']"
47,“Romance is the glamour which turns the dust of everyday life into a golden haze. ”,― Elinor Glyn,romance,"[' inspiration, love, romance']"
48,"“Sometimes when I'm alone, I take the pearl from where it lives in my pocket and try to remember the boy with the bread, the strong arms that warded off nightmares on the train, the kisses in the arena.”","― Suzanne Collins, Mockingjay",romance,"[' katniss, love, mockingjay, peeta, romance']"
49,"“So it’s true, when all is said and done, grief is the price we pay for love.”","― E.A. Bucchianeri, Brushstrokes of a Gadfly,",romance,"[' grief, grief-inspirational, heartbreak, life, life-lessons, love, love-hurts, love-story, price-of-love, prices, romance, sad, sad-but-true, sadness, true-love']"
50,"“When someone cries so hard that it hurts their throat, it is out of frustration or knowing that no matter what you can do or attempt to do can change the situation. When you feel like you need to cry, when you want to just get it out, relieve some of the pressure from the inside - that is true pain. Because no matter how hard you try or how bad you want to, you can't. That pain just stays in place. Then, if you are lucky, one small tear may escape from those eyes that water constantly. That one tear, that tiny, salty, droplet of moisture is a means of escape. Although it's just a small tear, it is the heaviest thing in the world. And it doesn't do a damn thing to fix anything.”","― Chase Brooks, Hello, My Love 2: First Love Deserves a Second Chance",romance,"[' crying, fiction, pain, romance']"
51,“thus with a kiss I die”,"― William Shakespeare, Romeo and Juliet",romance,"[' history, romance']"
52,"“Sometimes you wake up from a dream. Sometimes you wake up in a dream. And sometimes, every once in a while, you wake up in someone else's dream. ”","― Richelle Mead, Succubus Blues",romance,"[' fiction, georgina, romance, succubus, vampire']"
53,"“In our time together, you claimed a special place in my heart, one I'll carry with me forever and that no one can ever replace.”","― Nicholas Sparks, Dear John",romance,[' romance']
54,"“Moments, when lost, can't be found again. They're just gone.”","― Jenny Han, The Summer I Turned Pretty",romance,"[' bellys, love, missed-chances, romance']"
55,"“She wanted something else, something different, something more. Passion and romance, perhaps, or maybe quiet conversations in candlelit rooms, or perhaps something as simple as not being second.”","― Nicholas Sparks, The Notebook",romance,"[' love, passion, romance']"
56,"“Romance is thinking about your significant other, when you are supposed to be thinking about something else.”",― nicholas sparks,romance,"[' love, nicholas-sparks, romance']"
57,"“When it comes to men who are romantically interested in you, it’s really simple. Just ignore everything they say and only pay attention to what they do.”","― Randy Pausch, The Last Lecture",romance,[' romance']
58,“It's bullshit to think of friendship and romance as being different. They're not. They're just variations of the same love. Variations of the same desire to be close.”,"― Rachel Cohn, Naomi and Ely's No Kiss List",romance,"[' friendship, love, romance']"
59,"“I belong to my beloved, and my beloved is mine.”","― Jamie McGuire, Beautiful Disaster",romance,"[' love, romance']"
60,"“He dug so deeply into her sentiments that in search of interest he found love, because by trying to make her love him he ended up falling in love with her. Petra Cotes, for her part, loved him more and more as she felt his love increasing, and that was how in the ripeness of autumn she began to believe once more in the youthful superstition that poverty was the servitude of love. Both looked back then on the wild revelry, the gaudy wealth, and the unbridled fornication as an annoyance and they lamented that it had cost them so much of their lives to find the paradise of shared solitude. Madly in love after so many years of sterile complicity, they enjoyed the miracle of living each other as much at the table as in bed, and they grew to be so happy that even when they were two worn-out people they kept on blooming like little children and playing together like dogs.”","― Gabriel García Márquez, One Hundred Years of Solitude",romance,"[' companionship, love, romance']"
61,"“The fact is, I love him. He's the boy I want and one day he'll be MINE.”","― Meg Cabot, Princess in Training",romance,[' romance']
62,“Oh no. Don't smile. You'll kill me. I stop breathing when you smile.”,"― Tessa Dare, A Lady of Persuasion",romance,"[' breathing, desire, humor, love, romance, smile, tease']"
63,"“Those sweet lips. My, oh my, I could kiss those lips all night long.",,romance,"[' desire, funny, honesty, humor, humour, love, lust, passion, relationships, romance, sex, truth, wisdom, young, young-adult, young-adults, youth']"
64,"“Ye are Blood of my Blood, and Bone of my Bone,","I give ye my Body, that we Two might be One.",romance,"[' love, marriage, romance']"
65,"“It is an absolute human certainty that no one can know his own beauty or perceive a sense of his own worth until it has been reflected back to him in the mirror of another loving, caring human being.”","― John Joseph Powell, The Secret of Staying in Love",romance,"[' affection, alone, beauty, camaraderie, caring, caring-for-others, closeness, companionship, compassion, connectedness, connection, disconnection, empathy, estrangement, fellowship, friendship, friendship-quotes, hug, hugs, intimacy, isolation, kindness, kindred-spirits, loneliness, love, love-at-first-sight, love-quotes, lovers, loving, loving-someone, mirror, mutuality, partnership, reciprocal, reciprocity, reflected-in-you, relationship, relationship-quotes, relationships, romance, self-belief, self-esteem, self-hatred, self-realization, self-worth, self-worthiness, soul-mate, soulmates, togetherness, touch, twin-flames']"
66,"“Perhaps, after all, romance did not come into one’s life with pomp and blare, like a gay knight riding down; perhaps it crept to one’s side like an old friend through quiet ways; perhaps it revealed itself in seeming prose, until some sudden shaft of illumination flung athwart its pages betrayed the rhythm and the music, perhaps . . . perhaps . . . love unfolded naturally out of a beautiful friendship, as a golden-hearted rose slipping from its green sheath.”",― L.M. Montgomery,romance,"[' love, romance']"
67,"“One can't fight with oneself, for this battle has only one loser.”","― Mario Vargas Llosa, Aunt Julia and the Scriptwriter",romance,[' romance']
68,"“If you can capture a woman's imagination, then you will have her. But imagination is a strange creature. It needs time and distance to function properly.”",― Kathleen Tessaro,romance,"[' love, romance']"
69,“You are speaking of my future lover. Be more respectful.”,"― Charlaine Harris, Club Dead",romance,"[' eric-northman, humor, romance, sookie-stackhouse, true-blood']"
70,"“You really love her don't you,"" she said.","With all my heart.""",romance,"[' love, romance']"
71,“For never was a story of more woe than this of Juliet and her Romeo.”,"― William Shakespeare, Romeo and Juliet",romance,"[' romance, teen-suicide, tragedy']"
72,"“If I die, I will wait for you, do you understand? No matter how long. I will watch from beyond to make sure you live every year you have to its fullest, and then we’ll have so much to talk about when I see you again… (Bones)”",― Jeaniene Frost,romance,"[' death, eternity, love, romance, waiting']"
73,"“Love is a luxury.""","""No. Love is an element.""",romance,"[' akiva, karou, love, romance']"
74,"“He sighed. ""The clouds I can handle. But I can't fight with an eclipse.”","― Stephenie Meyer, Eclipse",romance,"[' jacob-black, romance']"
75,“I honestly have no idea how to live without you.”,"― Stephenie Meyer, New Moon",romance,[' romance']
76,"“Damn me to hell or take me to heaven, but for Gods sake, do it now....”","― Nora Roberts, The Stanislaski Brothers: Mikhail and Alex",romance,[' romance']
77,"“You wanted hearts and flowers,” he murmurs.","I blink at him, not quite believing what I’m seeing.",romance,[' romance']
78,"“Oh, aye, Sassenach. I am your master . . . and you're mine. Seems I canna possess your soul without losing my own.”","― Diana Gabaldon, Outlander",romance,[' romance']
79,"“We all know him to be a proud, unpleasant sort of man; but this would be nothing if you really liked him.”","― Jane Austen, Pride and Prejudice",romance,"[' affection, romance']"
80,"“Here's something else to think about: calling when you say you're going to is the very first brick in the house you are building of love and trust. If he can't lay this one stupid brick down, you ain't never gonna have a house baby, and it's cold outside.”","― Greg Behrendt, He's Just Not That Into You: The No-Excuses Truth to Understanding Guys",romance,"[' behrendt, dating, greg, he-s-not-just-into-you, love, marriage, romance, truth']"
81,“Don't get your panties in such a twist... and give me back mine.”,"― E.L. James, Fifty Shades of Grey",romance,"[' erotica, fifty-shades, romance']"
82,“You always get more respect when you don't have a happy ending.”,― Julia Quinn,romance,"[' romance, writing']"
83,"“If a man wants you, nothing can keep him away. If he doesn't want you, nothing can make him stay.”",― Oprah Winfrey,romance,[' romance']
84,"“Does this mean you’re going to make love to me tonight, Christian?” Holy shit. Did I just say that? His mouth drops open slightly, but he recovers quickly.","“No, Anastasia it doesn’t. Firstly, I don’t make love. I fuck… hard. Secondly, there’s a lot more paperwork to do, and thirdly, you don’t yet know what you’re in for. You could still run for the hills. Come, I want to show you my playroom.”",romance,"[' bdsm, romance']"
85,“Don't leave a piece of jewelry at his house so you can go back and get it later; he may be with his real girlfriend.”,"― Amy Sedaris, I Like You: Hospitality Under the Influence",romance,"[' advice, affairs, dating, jewelry, life, love, men, relationships, romance, women']"
86,“Romance novels are birthday cake and life is often peanut butter and jelly. I think everyone should have lots of delicious romance novels lying around for those times when the peanut butter of life gets stuck to the roof of your mouth.”,― Janet Evanovich,romance,"[' birthday, cake, life, novels, romance']"
87,“Falling for him would be like cliff diving. It would be either the most exhilarating thing that ever happened to me or the stupidest mistake I’d ever make.”,― Colleen Houck,romance,"[' love, love-struck, romance']"
88,"“It is a long way to Ireland, Janet, and I am sorry to send my little friend on such weary travels: but if I can't do better, how is it to be helped? Are you anything akin to me, do you think, Jane?""",,romance,"[' love, romance']"
89,"“One day, when I am a braver man, I will tell her these things, and then I will look her in the eye tell her I love her and ask her to be only mine. But until that day, we're just friends.”","― Charlie Huston, Already Dead",romance,"[' love, romance']"
90,"“Let’s start with this statistic: You are delicious. Be brave, my sweet. I know you can get lonely. I know you can crave companionship and sex and love so badly that it physically hurts. But I truly believe that the only way you can find out that there’s something better out there is to first believe there’s something better out there. What other choice is there?”","― Greg Behrendt, He's Just Not That Into You",romance,"[' call, dating, dating-advice, guys, love, marriage, romance, truth']"
91,"“Maybe the first time you saw her you were ten. She was standing in the sun scratching her legs. Or tracing letters in the dirt with a stick. Her hair was being pulled. Or she was pulling someone's hair. And a part of you was drawn to her, and a part of you resisted--wanting to ride off on your bicycle, kick a stone, remain uncomplicated. In the same breath you felt the strength of a man, and a self-pity that made you feel small and hurt. Part of you thought: Please don't look at me. If you don't, I can still turn away. And part of you thought: Look at me.”","― Nicole Krauss, The History of Love",romance,"[' love, romance']"
92,"“I love that you get cold when it's 71 degrees out. I love that it takes you an hour and a half to order a sandwich. I love that you get a little crinkle above your nose when you're looking at me like I'm nuts. I love that after I spend the day with you, I can still smell your perfume on my clothes. And I love that you are the last person I want to talk to before I go to sleep at night. And it's not because I'm lonely, and it's not because it's New Year's Eve. I came here tonight because when you realize you want to spend the rest of your life with somebody, you want the rest of your life to start as soon as possible.”","― Nora Ephron, When Harry Met Sally",romance,"[' crazy, declarations-of-love, foibles, future, harry-burns, in-love, life, love, marriage-proposal, new-year-s-eve, romance, sally-albright, simple-life, simple-pleasures, true-love, when-harry-met-sally']"
93,"“By you, I am forever undone.”","― Holly Black, The Queen of Nothing",romance,"[' cardan-greenbriar, love, romance']"
94,"“We kiss all the time."" I clear my throat, then add, ""We just...do it in private.""","""A smug expression crosses his face. ""I don't buy it for a second, 'cause if you were my girlfriend and a stud like me was livin' in your house, I'd kiss you in front of the guy every chance I got as a reminder.""",romance,"[' boyfriend, couples, kiss, love, relationships, romance']"
95,"“Have I told you how hideous you look tonight?” Cardan asks, leaning back in the elaborately carved chair, the warmth of his words turning the question into something like a compliment.","“No” I say, glad to be annoyed back into the present. “Tell me.”",romance,"[' hideous, hideous-beauty, love, romance']"
96,"“That's the choice. I love him, with all that, because of all that. On purpose. I love him on purpose.”","― Casey McQuiston, Red, White & Royal Blue",romance,[' romance']
97,"“Yes, I decided, a man can truly change. The events of the past year have taught me much about myself, and a few universal truths. I learned, for instance, that while wounds can be inflicted easily upon those we love, it's often much more difficult to heal them. Yet the process of healing those wounds provided the richest experience of my life, leading me to believe that while I've often overestimated what I could accomplish in a day, I had underestimated what I could do in a year. But most of all, I learned that it's possible for two people to fall in love all over again, even when there's been a lifetime of disappointment between them.”","― Nicholas Sparks, The Wedding",romance,"[' hope, love, personal-growth, romance']"
98,"“No. No, I don't believe you'd betray me with her. I don't believe you'd cheat on me. But I'm afraid, and I'm sick in my heart that you might look at her, then at me. And regret.”","― J.D. Robb, Innocent in Death",romance,"[' fiction, mystery, romance']"
99,"“Isn't it funny how the memories you cherish before a breakup can become your worst enemies afterwards? The thoughts you loved to think about, the memories you wanted to hold up to the light and view from every angle--it suddenly seems a lot safer to lock them in a box, far from the light of day and throw away the key. It's not an act of bitterness. It's an act if self-preservation. It's not always a bad idea to stay behind the window and look out at life instead, is it?”","― Allyson Braithwaite Condie, First Day",romance,"[' allyson-braithwaite-condie, box, breakup, church, day, first, humor, lockup, love, memories, novel, pain, religion, romance']"
100,"“Kissing - and I mean like, yummy, smacking kissing - is the most delicious, most beautiful and passionate thing that two people can do, bar none. Better than sex, hands down.”",― Drew Barrymore,romance,"[' courtship, kissing, love, romance']"
101,"“And,” Annabeth continued, “it reminds me how long we’ve known each other. We were twelve, Percy. Can you believe that?”","“No, he admitted. “So…you knew you liked me from that moment?”",romance,"[' absence, annabeth-chase, heroes-of-olympus, missing-you, percy-jackson, percy-jackson-and-the-olympians, romance, separation, the-mark-of-athena']"
102,"“What you are is a fucking tragedy, Simon Snow. You literally couldn't be a bigger mess.""","He tries to kiss me, but I pull back- ""And you like that?""",romance,"[' adorable, love, mess, romance']"
103,"“Only love of a good woman will make a man question every choice, every action. Only love makes a warrior hesitate for fear that his lady will find him cruel. Only love makes a man both the best he will ever be, and the weakest. Sometimes all in the same moment. -Wicked ”",― Laurell K. Hamilton,romance,"[' laurell-k-hamilton, love, romance, the-harlequin, true-love, wicked']"
104,"“If I let myself love you, I won't throw myself in front of her. I'll throw myself in front of you.”","― Richelle Mead, Vampire Academy",romance,"[' romance, sad, sweet']"
105,"“There is a time for everything, and a season for every activity under heaven:","a time to be born and a time to die,",romance,"[' ecclesiastes, life, love, romance, scripture, youth']"
106,"“Nerd girls are the world’s most underutilized romantic resource. And guys, do not tell me that nerd girls are not hot because that shows a Paris Hilton-esque failure to understand hotness.”",― John Green,romance,"[' nerdfighters, nerdiness, romance']"
107,"“Ever since I’ve met you, I’ve wanted to break every rule.” Aiden turned away, the muscles in his neck tensing. He sighed. “You’ll become the centre of someone’s world one day. And he’ll be the luckiest son of a bitch on this earth.”","― Jennifer L. Armentrout, Pure",romance,[' romance']
108,"“I felt like an animal, and animals don’t know sin, do they?”","― Jess C. Scott, Wicked Lovely",romance,"[' body, cool, desire, erotic, erotica, funny, girl, honesty, humor, humour, incest, love, lust, passion, relationships, romance, sex, sexuality, sister, taboo, truth, wisdom']"
109,"“Some people claim that marriage interferes with romance. There's no doubt about it. Anytime you have a romance, your wife is bound to interfere.”",― Groucho Marx,romance,"[' marriage, romance, sex']"
110,"“I'd love to, she finally said,""on one condition.""","I steadied myself, hoping it wasn't something too awful.",romance,"[' love, romance']"
111,“Don't kiss me like a woman if you're going to treat me like a child.”,"― Jeaniene Frost, Halfway to the Grave",romance,"[' kissing, romance']"
112,"“My heart only ever had one thought, one want. One need. Despite all, in spite of all...All my heart has ever wanted is you.”","― Stephanie Laurens, The Edge of Desire",romance,"[' adoration, dream, longing, love, need, romance, yearning']"
113,“Do you want to know why men name their penis? So the most important decisions in their life aren't made by a stranger.”,"― Linda Howard, After the Night",romance,"[' romance, sobriquet']"
114,"“To fall in love with God is the greatest romance; to seek him the greatest adventure; to find him, the greatest human achievement.”",― St. Augustine of Hippo,romance,"[' adventure, confessions, love, romance']"
115,“Every woman wants a man who'll fall in love with her soul as well as her body.”,"― Rainbow Rowell, Attachments",romance,"[' love, romance, women']"
116,“What about when someone doesn't need a shoulder? What if they need the arms?”,"― Stephen Chbosky, The Perks of Being a Wallflower",romance,"[' love, romance']"
117,"“Well, that depends, I suppose. I heard someone once say that men dance the same way they have sex. So, if you want everyone here to think you're the kind of guy who just sits around and—""","He stood up. ""Let's dance.”",romance,"[' dancing, fiction, georgina, persuasion, romance, succubus, vampire']"
118,"“You were just worried about me.""","An exhale, relieved that I had understood. ""Yeah""",romance,"[' necromancy, romance, young-adult']"
119,"“You picked a lemon, throw it away lemonade is overrated. Freaks should remain at the circus, not in your apartment. You already have one asshole. You don’t need another. Make a space in your life for the glorious things you deserve. Have faith.”","― Greg Behrendt , He's Just Not That Into You: The No-Excuses Truth to Understanding Guys",romance,"[' busy, call, dating, dating-advice, faith, guys, love, romance']"
120,"“To be rejected by someone doesn't mean you should also reject yourself or that you should think of yourself as a lesser person. It doesn't mean that nobody will ever love you anymore. Remember that only ONE person has rejected you at the moment, and it only hurt so much because to you, that person's opinion symbolized the opinion of the whole world, of God.”","― Jocelyn Soriano, Mend My Broken Heart",romance,"[' breakup, broken, broken-heart, broken-hearted, broken-hearted-quotes, dating, faith, healing, heartache, heartbreak, heartbroken, hope, hurt, hurt-feelings, hurting, hurting-heart, inspirational, life, life-lessons, love, romance']"
121,“I have tried to let you go and I cannot. I cannot stop thinking of you. I cannot stop dreaming about you.”,"― Erin Morgenstern, The Night Circus",romance,"[' lovers, romance, swoon']"
122,"“He did not care if she was heartless, vicious and vulgar, stupid and grasping, he loved her. He would rather have misery with one than happiness with the other.”","― W. Somerset Maugham, Of Human Bondage",romance,"[' love, misery, obsession, romance']"
123,"“She is all the great heroines of the world in one. She is more than an individual. I love her, and I must make her love me. I want to make Romeo jealous. I want the dead lovers of the world to hear our laughter, and grow sad. I want a breath of our passion to stir dust into consciousness, to wake their ashes into pain. ”","― Oscar Wilde, The Picture of Dorian Gray",romance,[' romance']
124,“Why do people always assume that volume will succeed when logic won’t? - Damon”,"― L.J. Smith, Nightfall",romance,"[' argument, damon, elena, fiction, romance, vampire']"
125,“You don’t take away my choices. You are my choice.”,― Colleen Houck,romance,"[' love, romance']"
126,"“When you loved someone and had to let them go, there will always be that small part of yourself that whispers, ""What was it that you wanted and why didn't you fight for it?”",― Shannon L. Alder,romance,"[' best-friends, betrayal, boyfriends, break-ups, dating, divorce, family, friends, friendships, girlfriends, lost-love, love, loved-ones, lovers, marriage, moving-on, parents, ponderings, reflection, relationships, romance, senseless, soulmates, true-love, unrequited-love']"
127,"“The letter had been crumpled up and tossed onto the grate. It had burned all around the edges, so the names at the top and bottom had gone up in smoke. But there was enough of the bold black scrawl to reveal that it had indeed been a love letter. And as Hannah read the singed and half-destroyed parchment, she was forced to turn away to hide the trembling of her hand.",,romance,"[' angst, hannah-appleton, love, love-letters, passion, rafe-bowman, romance']"
128,“What if you find your soul mate... at the wrong time?”,"― Lauren Kate, Passion",romance,"[' daniel-grigori, luce-and-daniel, lucinda-price, passion, romance, soulmates']"
129,“It's only terrible to have nothing to wait for.”,"― Erich Maria Remarque, Three Comrades",romance,[' romance']
130,“You sneaked into my cabin?”,"Annabeth rolled her eyes. “Percy, you’ll be seventeen in two months. You can’t seriously be worried about getting in trouble with Coach Hedge.”",romance,"[' annabeth-chase, coach-hedge, heroes-of-olympus, humor, percy-jackson, percy-jackson-and-the-olympians, romance, sneaking-out, the-mark-of-athena']"
